player_id;player_name;position;height;weight;team;season;season_type;week;solo_tackle;assist_tackle;tackle_with_assist;sack;qb_hit;interception;fumble_forced;defense_snaps;defense_pct;team_defense_snaps;age;seasons_played
00-0033289;Corn Elder;CB;70.0;185.0;CAR;2020;REG;2;1.0;2.0;0.0;0.0;0.0;0.0;0;17.0;0.28;61.0;26.0;3.0
00-0033289;Corn Elder;CB;70.0;185.0;CAR;2020;REG;3;2.0;2.0;0.0;0.0;0.0;0.0;0;40.0;0.51;78.0;26.0;3.0
00-0033289;Corn Elder;CB;70.0;185.0;CAR;2020;REG;4;1.0;0.0;0.0;0.0;0.0;0.0;0;25.0;0.44;57.0;26.0;3.0
00-0033289;Corn Elder;CB;70.0;185.0;CAR;2020;REG;5;2.0;0.0;0.0;0.0;1.0;0.0;0;30.0;0.46;65.0;26.0;3.0
00-0033289;Corn Elder;CB;70.0;185.0;CAR;2020;REG;6;3.0;1.0;1.0;0.0;0.0;0.0;0;28.0;0.42;67.0;26.0;3.0
00-0033289;Corn Elder;CB;70.0;185.0;CAR;2020;REG;7;2.0;1.0;0.0;0.0;0.0;0.0;0;28.0;0.4;70.0;26.0;3.0
00-0033289;Corn Elder;CB;70.0;185.0;CAR;2020;REG;8;3.0;0.0;0.0;0.0;0.0;0.0;0;53.0;0.76;70.0;26.0;3.0
00-0033289;Corn Elder;CB;70.0;185.0;CAR;2020;REG;9;3.0;0.0;0.0;0.0;0.0;0.0;2;49.0;0.79;62.0;26.0;3.0
00-0033289;Corn Elder;CB;70.0;185.0;CAR;2020;REG;10;5.0;3.0;0.0;0.0;0.0;0.0;0;58.0;0.73;79.0;26.0;3.0
00-0033289;Corn Elder;CB;70.0;185.0;CAR;2020;REG;11;0.0;0.0;0.0;0.0;0.0;0.0;0;26.0;0.46;57.0;26.0;3.0
00-0033289;Corn Elder;CB;70.0;185.0;CAR;2020;REG;12;5.0;1.0;0.0;0.0;0.0;0.0;0;32.0;0.44;73.0;26.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;1;2.0;4.0;2.0;0.0;0.0;0.0;2;73.0;1.0;73.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;2;3.0;5.0;1.0;3.0;3.0;0.0;0;59.0;1.0;59.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;3;6.0;4.0;0.0;0.0;0.0;0.0;2;75.0;1.0;75.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;4;3.0;3.0;0.0;0.0;0.0;0.0;0;71.0;1.0;71.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;5;9.0;4.0;0.0;4.0;7.0;1.0;0;67.0;1.0;67.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;6;2.0;1.0;0.0;0.0;0.0;0.0;0;72.0;1.0;72.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;8;3.0;0.0;0.0;0.0;0.0;0.0;0;53.0;0.98;54.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;9;3.0;0.0;0.0;0.0;0.0;0.0;0;69.0;1.0;69.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;10;4.0;3.0;1.0;0.0;0.0;0.0;0;58.0;1.0;58.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;11;4.0;1.0;0.0;0.0;1.0;0.0;0;70.0;1.0;70.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;12;5.0;9.0;4.0;0.0;0.0;0.0;0;72.0;1.0;72.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;13;1.0;4.0;0.0;0.0;0.0;0.0;0;79.0;1.0;79.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;14;5.0;5.0;0.0;0.0;0.0;0.0;0;84.0;1.0;84.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;15;2.0;1.0;0.0;0.0;0.0;0.0;0;58.0;1.0;58.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;16;3.0;1.0;0.0;0.0;2.0;0.0;0;64.0;1.0;64.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;REG;17;3.0;1.0;0.0;0.0;0.0;2.0;0;41.0;0.95;43.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;POST;18;2.0;1.0;1.0;0.0;0.0;0.0;0;50.0;1.0;50.0;25.0;3.0
00-0033294;Chuck Clark;S;72.0;209.0;BAL;2020;POST;19;0.0;5.0;3.0;0.0;0.0;0.0;0;56.0;1.0;56.0;25.0;3.0
00-0033302;Adrian Colbert;S;74.0;205.0;NYG;2020;REG;4;1.0;1.0;0.0;0.0;0.0;0.0;0;43.0;0.75;57.0;27.0;3.0
00-0033302;Adrian Colbert;S;74.0;205.0;NYG;2020;REG;5;5.0;4.0;2.0;0.0;0.0;0.0;0;50.0;0.76;66.0;27.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;1;2.0;0.0;0.0;0.0;0.0;0.0;0;38.0;0.76;50.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;2;5.0;2.0;2.0;0.0;0.0;2.0;0;54.0;1.0;54.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;3;5.0;0.0;0.0;4.0;4.0;0.0;0;53.0;0.83;64.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;4;5.0;0.0;0.0;0.0;0.0;0.0;0;57.0;0.92;62.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;5;2.0;2.0;0.0;0.0;0.0;0.0;0;73.0;1.0;73.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;6;6.0;3.0;3.0;0.0;0.0;0.0;0;73.0;1.0;73.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;8;3.0;0.0;0.0;0.0;1.0;2.0;0;61.0;1.0;61.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;9;2.0;1.0;1.0;0.0;0.0;0.0;0;56.0;0.88;64.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;11;10.0;0.0;0.0;0.0;0.0;0.0;0;60.0;1.0;60.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;12;3.0;0.0;0.0;0.0;0.0;0.0;0;71.0;0.99;72.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;13;8.0;2.0;0.0;0.0;2.0;2.0;0;64.0;1.0;64.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;14;5.0;0.0;0.0;0.0;1.0;2.0;2;57.0;0.84;68.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;15;7.0;1.0;1.0;0.0;0.0;0.0;0;69.0;1.0;69.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;16;4.0;2.0;0.0;0.0;0.0;0.0;0;68.0;1.0;68.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;REG;17;8.0;3.0;3.0;3.0;5.0;0.0;0;65.0;1.0;65.0;25.0;3.0
00-0033393;Kenny Moore;CB;69.0;190.0;IND;2020;POST;18;4.0;1.0;0.0;0.0;0.0;0.0;0;59.0;1.0;59.0;25.0;3.0
00-0033410;Cole Luke;CB;71.0;200.0;WAS;2020;REG;12;0.0;1.0;1.0;0.0;0.0;0.0;0;0.0;0.0;0.0;25.0;3.0
00-0033430;Greg Mabin;CB;74.0;195.0;JAX;2020;REG;13;3.0;0.0;0.0;0.0;0.0;0.0;0;22.0;0.24;92.0;26.0;3.0
00-0033430;Greg Mabin;CB;74.0;195.0;JAX;2020;REG;14;2.0;1.0;0.0;0.0;0.0;0.0;0;46.0;0.7;66.0;26.0;3.0
00-0033430;Greg Mabin;CB;74.0;195.0;JAX;2020;REG;15;2.0;0.0;0.0;0.0;0.0;0.0;0;66.0;1.0;66.0;26.0;3.0
00-0033430;Greg Mabin;CB;74.0;195.0;JAX;2020;REG;16;10.0;0.0;0.0;0.0;2.0;0.0;0;71.0;0.99;72.0;26.0;3.0
00-0033430;Greg Mabin;CB;74.0;195.0;JAX;2020;REG;17;3.0;0.0;0.0;0.0;0.0;0.0;0;43.0;0.64;67.0;26.0;3.0
00-0033435;Breon Borders;CB;72.0;189.0;TEN;2020;REG;8;2.0;1.0;0.0;0.0;0.0;0.0;0;7.0;0.1;70.0;25.0;3.0
00-0033435;Breon Borders;CB;72.0;189.0;TEN;2020;REG;9;7.0;2.0;0.0;0.0;0.0;0.0;0;77.0;1.0;77.0;25.0;3.0
00-0033435;Breon Borders;CB;72.0;189.0;TEN;2020;REG;10;5.0;0.0;0.0;0.0;0.0;0.0;0;70.0;1.0;70.0;25.0;3.0
00-0033435;Breon Borders;CB;72.0;189.0;TEN;2020;REG;11;2.0;0.0;0.0;0.0;0.0;0.0;0;64.0;0.98;65.0;25.0;3.0
00-0033435;Breon Borders;CB;72.0;189.0;TEN;2020;REG;12;4.0;0.0;0.0;0.0;1.0;2.0;0;74.0;1.0;74.0;25.0;3.0
00-0033435;Breon Borders;CB;72.0;189.0;TEN;2020;REG;13;4.0;3.0;2.0;0.0;0.0;0.0;0;67.0;0.92;73.0;25.0;3.0
00-0033462;Cordrea Tankersley;CB;73.0;200.0;MIN;2020;REG;17;1.0;0.0;0.0;0.0;0.0;0.0;0;22.0;0.38;58.0;27.0;3.0
00-0033467;Brian Allen;CB;75.0;215.0;SF;2020;REG;5;3.0;0.0;0.0;0.0;0.0;0.0;0;24.0;0.36;67.0;27.0;3.0
00-0033503;Art Maulet;CB;69.0;190.0;NYJ;2020;REG;9;3.0;1.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;27.0;3.0
00-0033503;Art Maulet;CB;69.0;190.0;NYJ;2020;REG;11;4.0;0.0;0.0;3.0;4.0;0.0;0;0.0;0.0;0.0;27.0;3.0
00-0033503;Art Maulet;CB;69.0;190.0;NYJ;2020;REG;12;2.0;3.0;2.0;0.0;1.0;0.0;0;0.0;0.0;0.0;27.0;3.0
00-0033503;Art Maulet;CB;69.0;190.0;NYJ;2020;REG;13;2.0;0.0;0.0;0.0;0.0;2.0;0;0.0;0.0;0.0;27.0;3.0
00-0033503;Art Maulet;CB;69.0;190.0;NYJ;2020;REG;14;3.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;27.0;3.0
00-0033503;Art Maulet;CB;69.0;190.0;NYJ;2020;REG;15;2.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;27.0;3.0
00-0033503;Art Maulet;CB;69.0;190.0;NYJ;2020;REG;16;3.0;2.0;1.0;0.0;0.0;0.0;0;0.0;0.0;0.0;27.0;3.0
00-0033503;Art Maulet;CB;69.0;190.0;NYJ;2020;REG;17;1.0;1.0;1.0;0.0;0.0;0.0;0;0.0;0.0;0.0;27.0;3.0
00-0033512;Damontae Kazee;S;71.0;174.0;ATL;2020;REG;1;4.0;0.0;0.0;0.0;1.0;0.0;0;62.0;1.0;62.0;27.0;3.0
00-0033512;Damontae Kazee;S;71.0;174.0;ATL;2020;REG;2;7.0;1.0;0.0;0.0;2.0;0.0;0;77.0;0.94;82.0;27.0;3.0
00-0033512;Damontae Kazee;S;71.0;174.0;ATL;2020;REG;3;3.0;0.0;0.0;0.0;1.0;0.0;2;81.0;0.99;82.0;27.0;3.0
00-0033512;Damontae Kazee;S;71.0;174.0;ATL;2020;REG;4;3.0;2.0;0.0;0.0;0.0;0.0;0;21.0;0.33;64.0;27.0;3.0
00-0033524;Kevin King;CB;75.0;200.0;GB;2020;REG;1;4.0;1.0;0.0;0.0;0.0;0.0;0;51.0;0.98;52.0;25.0;3.0
00-0033524;Kevin King;CB;75.0;200.0;GB;2020;REG;2;3.0;1.0;0.0;0.0;0.0;0.0;0;53.0;0.9;59.0;25.0;3.0
00-0033524;Kevin King;CB;75.0;200.0;GB;2020;REG;3;3.0;1.0;0.0;0.0;0.0;0.0;0;61.0;1.0;61.0;25.0;3.0
00-0033524;Kevin King;CB;75.0;200.0;GB;2020;REG;4;2.0;1.0;0.0;0.0;0.0;0.0;0;30.0;0.43;70.0;25.0;3.0
00-0033524;Kevin King;CB;75.0;200.0;GB;2020;REG;11;5.0;2.0;1.0;0.0;0.0;0.0;0;84.0;1.0;84.0;25.0;3.0
00-0033524;Kevin King;CB;75.0;200.0;GB;2020;REG;12;3.0;1.0;0.0;0.0;1.0;0.0;0;66.0;0.97;68.0;25.0;3.0
00-0033524;Kevin King;CB;75.0;200.0;GB;2020;REG;13;5.0;0.0;0.0;0.0;2.0;0.0;0;59.0;0.95;62.0;25.0;3.0
00-0033524;Kevin King;CB;75.0;200.0;GB;2020;REG;14;5.0;0.0;0.0;0.0;0.0;0.0;0;65.0;0.97;67.0;25.0;3.0
00-0033524;Kevin King;CB;75.0;200.0;GB;2020;REG;15;6.0;0.0;0.0;0.0;0.0;0.0;2;69.0;1.0;69.0;25.0;3.0
00-0033524;Kevin King;CB;75.0;200.0;GB;2020;REG;16;1.0;3.0;2.0;0.0;1.0;0.0;0;52.0;0.95;55.0;25.0;3.0
00-0033524;Kevin King;CB;75.0;200.0;GB;2020;REG;17;7.0;3.0;0.0;0.0;0.0;0.0;0;74.0;0.99;75.0;25.0;3.0
00-0033524;Kevin King;CB;75.0;200.0;GB;2020;POST;19;5.0;3.0;0.0;0.0;1.0;0.0;0;51.0;1.0;51.0;25.0;3.0
00-0033524;Kevin King;CB;75.0;200.0;GB;2020;POST;20;5.0;0.0;0.0;0.0;0.0;0.0;0;62.0;0.96;65.0;25.0;3.0
00-0033543;Sidney Jones;CB;72.0;181.0;JAX;2020;REG;4;0.0;0.0;0.0;0.0;0.0;0.0;0;12.0;0.16;75.0;24.0;3.0
00-0033543;Sidney Jones;CB;72.0;181.0;JAX;2020;REG;5;6.0;0.0;0.0;0.0;2.0;3.0;0;38.0;0.66;58.0;24.0;3.0
00-0033543;Sidney Jones;CB;72.0;181.0;JAX;2020;REG;6;4.0;1.0;0.0;0.0;0.0;0.0;0;72.0;0.94;77.0;24.0;3.0
00-0033543;Sidney Jones;CB;72.0;181.0;JAX;2020;REG;7;1.0;0.0;0.0;0.0;0.0;0.0;0;14.0;0.17;82.0;24.0;3.0
00-0033543;Sidney Jones;CB;72.0;181.0;JAX;2020;REG;9;4.0;0.0;0.0;0.0;0.0;0.0;0;64.0;1.0;64.0;24.0;3.0
00-0033543;Sidney Jones;CB;72.0;181.0;JAX;2020;REG;10;7.0;4.0;2.0;0.0;0.0;2.0;2;65.0;1.0;65.0;24.0;3.0
00-0033543;Sidney Jones;CB;72.0;181.0;JAX;2020;REG;14;2.0;1.0;0.0;0.0;0.0;0.0;0;37.0;0.56;66.0;24.0;3.0
00-0033544;Quincy Wilson;CB;74.0;193.0;NYJ;2020;REG;2;2.0;0.0;0.0;0.0;0.0;0.0;0;25.0;0.41;61.0;24.0;3.0
00-0033548;Chidobe Awuzie;CB;71.0;202.0;DAL;2020;REG;1;4.0;0.0;0.0;0.0;2.0;2.0;0;57.0;0.78;73.0;25.0;3.0
00-0033548;Chidobe Awuzie;CB;71.0;202.0;DAL;2020;REG;2;1.0;0.0;0.0;0.0;0.0;0.0;0;70.0;0.93;75.0;25.0;3.0
00-0033548;Chidobe Awuzie;CB;71.0;202.0;DAL;2020;REG;11;5.0;4.0;0.0;0.0;0.0;0.0;0;64.0;0.98;65.0;25.0;3.0
00-0033548;Chidobe Awuzie;CB;71.0;202.0;DAL;2020;REG;12;6.0;0.0;0.0;0.0;0.0;0.0;0;68.0;0.99;69.0;25.0;3.0
00-0033548;Chidobe Awuzie;CB;71.0;202.0;DAL;2020;REG;13;4.0;1.0;0.0;0.0;0.0;0.0;0;55.0;1.0;55.0;25.0;3.0
00-0033548;Chidobe Awuzie;CB;71.0;202.0;DAL;2020;REG;15;6.0;2.0;0.0;0.0;0.0;0.0;0;80.0;0.95;84.0;25.0;3.0
00-0033548;Chidobe Awuzie;CB;71.0;202.0;DAL;2020;REG;16;4.0;0.0;0.0;0.0;0.0;0.0;0;34.0;0.47;72.0;25.0;3.0
00-0033548;Chidobe Awuzie;CB;71.0;202.0;DAL;2020;REG;17;1.0;2.0;1.0;0.0;0.0;0.0;0;24.0;0.41;59.0;25.0;3.0
00-0033551;Rasul Douglas;CB;74.0;209.0;CAR;2020;REG;1;1.0;0.0;0.0;0.0;0.0;0.0;0;51.0;0.81;63.0;26.0;3.0
00-0033551;Rasul Douglas;CB;74.0;209.0;CAR;2020;REG;2;8.0;0.0;0.0;0.0;0.0;0.0;0;53.0;0.87;61.0;26.0;3.0
00-0033551;Rasul Douglas;CB;74.0;209.0;CAR;2020;REG;3;1.0;5.0;2.0;0.0;0.0;0.0;0;78.0;1.0;78.0;26.0;3.0
00-0033551;Rasul Douglas;CB;74.0;209.0;CAR;2020;REG;4;4.0;0.0;0.0;0.0;0.0;0.0;0;57.0;1.0;57.0;26.0;3.0
00-0033551;Rasul Douglas;CB;74.0;209.0;CAR;2020;REG;5;5.0;3.0;1.0;0.0;1.0;0.0;0;65.0;1.0;65.0;26.0;3.0
00-0033551;Rasul Douglas;CB;74.0;209.0;CAR;2020;REG;6;1.0;0.0;0.0;0.0;1.0;0.0;0;65.0;0.98;66.0;26.0;3.0
00-0033551;Rasul Douglas;CB;74.0;209.0;CAR;2020;REG;9;5.0;0.0;0.0;0.0;1.0;0.0;0;62.0;1.0;62.0;26.0;3.0
00-0033551;Rasul Douglas;CB;74.0;209.0;CAR;2020;REG;10;3.0;1.0;0.0;0.0;2.0;0.0;0;71.0;0.89;80.0;26.0;3.0
00-0033551;Rasul Douglas;CB;74.0;209.0;CAR;2020;REG;11;2.0;1.0;0.0;0.0;0.0;0.0;0;55.0;0.98;56.0;26.0;3.0
00-0033551;Rasul Douglas;CB;74.0;209.0;CAR;2020;REG;12;6.0;1.0;0.0;0.0;2.0;0.0;0;73.0;1.0;73.0;26.0;3.0
00-0033551;Rasul Douglas;CB;74.0;209.0;CAR;2020;REG;14;1.0;0.0;0.0;0.0;0.0;0.0;0;21.0;0.34;62.0;26.0;3.0
00-0033551;Rasul Douglas;CB;74.0;209.0;CAR;2020;REG;15;5.0;2.0;1.0;0.0;0.0;0.0;0;44.0;0.71;62.0;26.0;3.0
00-0033551;Rasul Douglas;CB;74.0;209.0;CAR;2020;REG;16;3.0;1.0;0.0;0.0;1.0;0.0;0;70.0;0.99;71.0;26.0;3.0
00-0033551;Rasul Douglas;CB;74.0;209.0;CAR;2020;REG;17;3.0;1.0;0.0;0.0;0.0;0.0;0;56.0;0.88;64.0;26.0;3.0
00-0033554;Tedric Thompson;S;72.0;204.0;KC;2020;REG;1;2.0;0.0;0.0;0.0;0.0;0.0;0;21.0;0.36;58.0;25.0;3.0
00-0033554;Tedric Thompson;S;72.0;204.0;KC;2020;REG;2;2.0;1.0;0.0;0.0;0.0;0.0;0;16.0;0.19;84.0;25.0;3.0
00-0033554;Tedric Thompson;S;72.0;204.0;KC;2020;REG;3;2.0;1.0;0.0;0.0;0.0;0.0;0;20.0;0.36;56.0;25.0;3.0
00-0033554;Tedric Thompson;S;72.0;204.0;KC;2020;REG;4;2.0;0.0;0.0;0.0;0.0;0.0;0;14.0;0.19;74.0;25.0;3.0
00-0033554;Tedric Thompson;S;72.0;204.0;KC;2020;REG;7;1.0;0.0;0.0;0.0;0.0;0.0;0;17.0;0.22;77.0;25.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;LAC;2020;REG;1;1.0;2.0;1.0;0.0;0.0;0.0;0;41.0;0.6;68.0;26.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;LAC;2020;REG;2;4.0;2.0;2.0;0.0;0.0;0.0;0;44.0;0.57;77.0;26.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;LAC;2020;REG;4;3.0;2.0;1.0;0.0;0.0;0.0;0;50.0;0.66;76.0;26.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;LAC;2020;REG;5;3.0;2.0;0.0;0.0;0.0;0.0;0;60.0;0.79;76.0;26.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;LAC;2020;REG;7;5.0;1.0;0.0;3.0;3.0;0.0;0;48.0;0.76;63.0;26.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;TEN;2020;REG;9;2.0;0.0;0.0;0.0;0.0;0.0;0;54.0;0.7;77.0;26.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;TEN;2020;REG;10;2.0;3.0;0.0;0.0;0.0;0.0;0;48.0;0.69;70.0;26.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;TEN;2020;REG;11;3.0;1.0;0.0;0.0;0.0;0.0;0;52.0;0.8;65.0;26.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;TEN;2020;REG;12;2.0;1.0;0.0;0.0;0.0;0.0;0;71.0;0.96;74.0;26.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;TEN;2020;REG;13;3.0;3.0;1.0;0.0;0.0;0.0;0;39.0;0.53;74.0;26.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;TEN;2020;REG;14;4.0;0.0;0.0;0.0;0.0;0.0;0;63.0;0.89;71.0;26.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;TEN;2020;REG;15;1.0;1.0;1.0;0.0;0.0;0.0;0;33.0;0.51;65.0;26.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;TEN;2020;REG;16;1.0;1.0;1.0;0.0;0.0;0.0;0;44.0;0.67;66.0;26.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;TEN;2020;REG;17;6.0;1.0;0.0;4.0;4.0;0.0;0;44.0;0.7;63.0;26.0;3.0
00-0033566;Desmond King;CB;70.0;200.0;TEN;2020;POST;18;3.0;3.0;2.0;0.0;0.0;0.0;0;42.0;0.65;65.0;26.0;3.0
00-0033568;Nate Hairston;CB;72.0;185.0;NYJ;2020;REG;1;5.0;1.0;1.0;0.0;0.0;0.0;0;51.0;0.59;86.0;26.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;1;4.0;5.0;2.0;0.0;0.0;0.0;0;73.0;1.0;73.0;25.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;2;3.0;4.0;2.0;0.0;0.0;0.0;0;75.0;1.0;75.0;25.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;3;3.0;2.0;0.0;0.0;0.0;0.0;0;76.0;1.0;76.0;25.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;4;3.0;4.0;0.0;0.0;1.0;0.0;0;75.0;0.99;76.0;25.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;5;5.0;0.0;0.0;0.0;1.0;0.0;0;68.0;1.0;68.0;25.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;6;3.0;0.0;0.0;0.0;0.0;0.0;0;62.0;1.0;62.0;25.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;7;1.0;1.0;0.0;0.0;0.0;0.0;0;69.0;1.0;69.0;25.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;8;1.0;2.0;0.0;0.0;0.0;0.0;0;64.0;1.0;64.0;25.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;9;4.0;2.0;0.0;0.0;0.0;0.0;0;69.0;1.0;69.0;25.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;11;1.0;0.0;0.0;0.0;1.0;0.0;0;64.0;0.98;65.0;25.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;12;6.0;4.0;0.0;0.0;0.0;0.0;0;69.0;1.0;69.0;25.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;13;2.0;2.0;1.0;0.0;0.0;0.0;0;55.0;1.0;55.0;25.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;14;4.0;2.0;0.0;0.0;0.0;0.0;0;72.0;1.0;72.0;25.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;15;1.0;1.0;0.0;0.0;0.0;0.0;0;41.0;0.49;84.0;25.0;3.0
00-0033579;Xavier Woods;S;71.0;200.0;DAL;2020;REG;17;2.0;2.0;2.0;0.0;1.0;0.0;0;58.0;1.0;58.0;25.0;3.0
00-0033608;Ryan Lewis;CB;72.0;195.0;NYG;2020;REG;3;1.0;0.0;0.0;0.0;0.0;0.0;0;18.0;0.23;78.0;26.0;3.0
00-0033608;Ryan Lewis;CB;72.0;195.0;NYG;2020;REG;4;1.0;1.0;0.0;0.0;0.0;0.0;0;42.0;0.74;57.0;26.0;3.0
00-0033608;Ryan Lewis;CB;72.0;195.0;NYG;2020;REG;5;5.0;0.0;0.0;0.0;0.0;0.0;0;64.0;0.97;66.0;26.0;3.0
00-0033608;Ryan Lewis;CB;72.0;195.0;NYG;2020;REG;6;2.0;1.0;0.0;0.0;0.0;0.0;0;73.0;1.0;73.0;26.0;3.0
00-0033608;Ryan Lewis;CB;72.0;195.0;NYG;2020;REG;7;1.0;0.0;0.0;0.0;0.0;0.0;0;74.0;0.91;81.0;26.0;3.0
00-0033697;Michael Davis;CB;74.0;196.0;LAC;2020;REG;1;1.0;0.0;0.0;0.0;0.0;0.0;0;60.0;0.88;68.0;25.0;3.0
00-0033697;Michael Davis;CB;74.0;196.0;LAC;2020;REG;2;4.0;1.0;0.0;0.0;0.0;0.0;0;74.0;0.96;77.0;25.0;3.0
00-0033697;Michael Davis;CB;74.0;196.0;LAC;2020;REG;3;5.0;1.0;0.0;0.0;0.0;0.0;0;43.0;0.84;51.0;25.0;3.0
00-0033697;Michael Davis;CB;74.0;196.0;LAC;2020;REG;4;3.0;3.0;1.0;0.0;1.0;2.0;0;76.0;1.0;76.0;25.0;3.0
00-0033697;Michael Davis;CB;74.0;196.0;LAC;2020;REG;5;6.0;1.0;0.0;0.0;2.0;0.0;0;73.0;0.96;76.0;25.0;3.0
00-0033697;Michael Davis;CB;74.0;196.0;LAC;2020;REG;7;1.0;0.0;0.0;0.0;0.0;0.0;0;63.0;1.0;63.0;25.0;3.0
00-0033697;Michael Davis;CB;74.0;196.0;LAC;2020;REG;8;3.0;0.0;0.0;0.0;0.0;0.0;0;65.0;1.0;65.0;25.0;3.0
00-0033697;Michael Davis;CB;74.0;196.0;LAC;2020;REG;9;4.0;0.0;0.0;0.0;0.0;0.0;0;51.0;1.0;51.0;25.0;3.0
00-0033697;Michael Davis;CB;74.0;196.0;LAC;2020;REG;10;5.0;1.0;1.0;0.0;0.0;0.0;0;56.0;0.97;58.0;25.0;3.0
00-0033697;Michael Davis;CB;74.0;196.0;LAC;2020;REG;11;1.0;1.0;1.0;0.0;1.0;0.0;0;60.0;1.0;60.0;25.0;3.0
00-0033697;Michael Davis;CB;74.0;196.0;LAC;2020;REG;12;4.0;2.0;0.0;0.0;3.0;2.0;0;61.0;0.98;62.0;25.0;3.0
